collected_date,reported_date,school_board,school_id,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2021-09-16,2021-09-17,Waterloo Catholic District School Board,832103,St Mary's High School,Kitchener,0,1,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,588849,Breslau Public School,Woolwich,1,0,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,620432,Conestogo Public School,Woolwich,2,1,0,3
2021-09-16,2021-09-17,Waterloo Region District School Board,910350,Forest Heights Collegiate Institute,Kitchener,1,1,0,2
2021-09-16,2021-09-17,Waterloo Region District School Board,201448,Forest Hill Public School,Kitchener,1,0,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,913340,Glenview Park Secondary School,Cambridge,1,0,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,095230,Hespeler Public School,Cambridge,0,1,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,303003,Lackner Woods Public School,Kitchener,1,0,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,509159,Sheppard Public School,Kitchener,1,0,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,534242,Stanley Park Public School,Kitchener,1,0,0,1
2021-09-16,2021-09-17,Waterloo Region District School Board,951048,Waterloo-Oxford District Secondary School,Wilmot,1,0,0,1
2021-09-16,2021-09-17,Wellington Catholic District School Board,798690,St James Catholic School,Guelph,1,0,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,694452,Cardinal Carter Catholic Secondary School,Leamington,6,0,0,6
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,706523,F J Brennan Catholic High School,Windsor,1,0,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,725510,L A Desmarais Catholic School,Windsor,6,0,0,6
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,771520,St Anne Secondary School,Lakeshore,1,0,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,859575,Stella Maris Catholic School,Amherstburg,1,0,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,803243,St John de Brebeuf Catholic School,Kingsville,1,0,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,781533,St John Vianney Catholic School,Windsor,2,0,0,2
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,736163,St Joseph's High School,Windsor,4,1,0,5
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,847704,St Pius X Catholic School,Tecumseh,1,0,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,849910,St Rose Catholic School,Windsor,0,1,0,1
2021-09-16,2021-09-17,Windsor-Essex Catholic District School Board,778931,St Teresa of CalcuttaCatholic School,Windsor,1,0,0,1
2021-09-16,2021-09-17,York Catholic District School Board,744026,Our Lady of Fatima Catholic Elementary School,Vaughan,1,0,0,1
2021-09-16,2021-09-17,York Catholic District School Board,874888,Our Lady Queen of the World CA High School,Richmond Hill,1,0,0,1
2021-09-16,2021-09-17,York Catholic District School Board,756709,Sacred Heart Catholic High School,Newmarket,1,0,0,1
2021-09-16,2021-09-17,York Catholic District School Board,753161,San Lorenzo Ruiz Catholic Elementary School,Markham,2,0,0,2
2021-09-16,2021-09-17,York Catholic District School Board,765708,St Augustine Catholic High School,Markham,1,0,0,1
2021-09-16,2021-09-17,York Catholic District School Board,799912,St Jean de Brebeuf Catholic High School,Vaughan,3,0,0,3
2021-09-16,2021-09-17,York Catholic District School Board,830437,St Mary Catholic Elementary School,King,3,0,0,3
2021-09-16,2021-09-17,York Region District School Board,904040,Alexander MacKenzie High School,Richmond Hill,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,068710,Alexander Muir Public School,Newmarket,2,0,0,2
2021-09-16,2021-09-17,York Region District School Board,028282,Aurora Heights Public School,Aurora,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,086517,Castlemore Elementary Public School,Markham,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,904970,Dr John M Denison Secondary School,Newmarket,0,1,0,1
2021-09-16,2021-09-17,York Region District School Board,254078,Herbert H Carnegie Public School,Vaughan,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,917893,Huron Heights Secondary School,Newmarket,2,0,0,2
2021-09-16,2021-09-17,York Region District School Board,951714,Maple High School,Vaughan,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,234591,Park Avenue Public School,East Gwillimbury,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,257447,Rick Hansen Public School,Aurora,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,548712,Thornhill Woods Public School,Vaughan,2,0,0,2
2021-09-16,2021-09-17,York Region District School Board,954292,Woodbridge College,Vaughan,1,0,0,1
2021-09-16,2021-09-17,York Region District School Board,617318,Woodbridge Public School,Vaughan,1,0,0,1
