collected_date,reported_date,school_board,school_id,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,715190,Holy Trinity Catholic Secondary School,South Glengarry,0,1,0,1
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,753670,Mother Teresa Elementary school,Russell,1,0,0,1
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,788686,St Edward's School,Westport,2,6,0,8
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,806102,St Finnan's Catholic School,North Glengarry,1,0,0,1
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,791938,St Francis de Sales Separate School,Smiths Falls,2,0,0,2
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,804800,St John Catholic High School,Perth,1,0,0,1
2020-12-14,2020-12-15,Catholic District School Board of Eastern Ontario,824593,St Mary's High School,Brockville,1,0,0,1
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,645320,Centre éducatif services à la jeunesse,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,079839,École élémentaire publique De la Rivière Castor,Russell,1,0,0,1
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,138681,École élémentaire publique De la Salle,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,383392,École élémentaire publique Rose des Vents,Cornwall,1,0,0,1
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,907430,École secondaire publique De La Salle,Ottawa,2,0,0,2
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,920550,École secondaire publique L’Alternative,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil des écoles publiques de l'Est de l'Ontario,904945,École secondaire publique Louis-Riel,Ottawa,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,732080,École élémentaire catholique Notre-Dame-de-Grâce,Toronto,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,862525,École Élémentaire Catholique Sainte-Madelaine,Toronto,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,790001,École Secondaire catholique Sainte-Famille,Mississauga,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,707970,ÉÉC Georges-Étienne-Cartier,Toronto,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,737330,ÉÉC Notre-Dame,Hamilton,0,2,0,2
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,690740,ÉÉC Sainte-Jeanne-d'Arc,Brampton,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire catholique MonAvenir,772491,ÉIC Sainte-Famille,Mississauga,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire catholique Providence,728772,École catholique secondaire l'Essor,Tecumseh,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire catholique Providence,822786,École élémentaire catholique l'Essor,Tecumseh,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire de district catholique de l'Est ontarien,754102,École élémentaire catholique Embrun - Pav. Saint-Jean/Pav. La Croisée,Russell,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire de district catholique de l'Est ontarien,725668,École élémentaire catholique La Source,North Stormont,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire de district catholique de l'Est ontarien,798304,École élémentaire catholique Saint-Isidore,The Nation,5,7,0,12
2020-12-14,2020-12-15,Conseil scolaire de district catholique de l'Est ontarien,857327,École élémentaire catholique Saint-Viateur,The Nation,4,0,0,4
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,786634,École élémentaire catholique d'enseignement personnalisé Édouard-Bond,Ottawa,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,725633,École élémentaire catholique d'enseignement personnalisé Lamoureux,Ottawa,2,0,0,2
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,703168,École élémentaire catholique Des Pionniers,Ottawa,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,701688,École élémentaire catholique Horizon-Jeunesse,Ottawa,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,725536,École élémentaire catholique La Vérendrye,Ottawa,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,753157,École élémentaire catholique Marius-Barbeau,Ottawa,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,753203,École élémentaire catholique Roger-Saint-Denis,Ottawa,4,2,0,6
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,861871,École élémentaire catholique Sainte-Geneviève,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,793027,École élémentaire catholique Saint-François-d’Assise,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,752550,École intermédiaire catholique Franco-Cité,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,752899,École intermédiaire catholique Mer Bleue,Ottawa,3,0,0,3
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,705314,École secondaire catholique Béatrice-Desloges,Ottawa,2,0,0,2
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,705233,École secondaire catholique Franco-Cité,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,758231,École secondaire catholique Paul-Desmarais,Ottawa,3,0,0,3
2020-12-14,2020-12-15,Conseil scolaire de district catholique du Centre-Est de l'Ontario,832670,École secondaire catholique Pierre-Savard,Ottawa,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,B66303,Board Site,Toronto,0,2,0,2
2020-12-14,2020-12-15,Conseil scolaire Viamonde,918997,Collège français secondaire,Toronto,2,0,0,2
2020-12-14,2020-12-15,Conseil scolaire Viamonde,165441,École élémentaire Carrefour des Jeunes,Brampton,4,0,0,4
2020-12-14,2020-12-15,Conseil scolaire Viamonde,186910,École élémentaire Étienne-Brûlé,Toronto,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,194069,École élémentaire Félix-Leclerc,Toronto,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,497134,École Élémentaire Gabrielle-Roy,Toronto,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,156264,École élémentaire Georges-P-Vanier,Hamilton,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,156183,École élémentaire Jeunes sans frontières,Brampton,1,1,0,2
2020-12-14,2020-12-15,Conseil scolaire Viamonde,165000,École élémentaire LaMarsh,Niagara Falls,0,1,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,019735,École Élémentaire La Mosaïque,Toronto,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,328910,École élémentaire Mathieu-da-Costa,Toronto,2,3,0,5
2020-12-14,2020-12-15,Conseil scolaire Viamonde,165476,École élémentaire Pierre-Elliott-Trudeau,Toronto,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,907588,École secondaire Étienne-Brûlé,Toronto,1,0,0,1
2020-12-14,2020-12-15,Conseil scolaire Viamonde,907642,École secondaire Jeunes sans frontières,Brampton,1,1,0,2
2020-12-14,2020-12-15,District School Board of Niagara,890200,A N Myer Secondary School,Niagara Falls,1,0,0,1
2020-12-14,2020-12-15,District School Board of Niagara,313114,Lincoln Centennial Public School,St. Catharines,0,1,0,1
2020-12-14,2020-12-15,District School Board of Niagara,935700,Port Colborne High School,Port Colborne,0,2,0,2
2020-12-14,2020-12-15,District School Board of Niagara,483117,Richmond Street Public School,Thorold,0,1,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,B67083,Board Site,Mississauga,0,1,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,850888,Cardinal Leger Secondary School,Brampton,4,0,0,4
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,706337,Father Clair Tipping School,Brampton,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,696307,Father C W Sullivan Catholic School,Brampton,2,1,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,730441,Father Francis McSpiritt Catholic Elementary School,Brampton,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,708070,Good Shepherd Catholic Elementary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,819219,Holy Spirit Catholic Elementary School,Brampton,0,1,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,722790,Iona Catholic Secondary School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,724564,John Cabot Catholic Secondary School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,726494,Lester B. Pearson Catholic School,Brampton,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,731447,Metropolitan Andrei Catholic School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,690694,Notre Dame Catholic Secondary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,742333,Our Lady of Mount Carmel Secondary School,Mississauga,2,1,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,751430,Philip Pocock Catholic Secondary School,Mississauga,2,1,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,753211,Robert F. Hall Catholic Secondary School,Caledon,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,770434,St Agnes Separate School,Brampton,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,683246,St. Aidan Catholic Elementary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,767255,St. Aloysius Gonzaga Secondary School,Mississauga,0,1,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,771759,St. Anne Elementary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,775606,St. Augustine Secondary School,Brampton,1,1,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,775797,St. Barbara Elementary School,Mississauga,0,1,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,777528,St Bernadette Elementary School,Mississauga,3,0,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,807712,St. Daniel Comboni Catholic Elementary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,788511,St Edmund Campion Secondary School,Brampton,6,0,0,6
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,860217,St. Evan Catholic Elementary School,Caledon,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,792020,St Francis of Assisi School,Mississauga,4,1,0,5
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,792594,St. Francis Xavier Secondary School,Mississauga,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,797278,St. Hilary Elementary School,Mississauga,2,5,0,7
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,798274,St. Isaac Jogues Elementary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,696056,St. Joan of Arc Catholic Secondary School,Mississauga,2,3,0,5
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,723967,St. John Henry Newman Catholic Elementary School,Brampton,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,801577,St John of the Cross School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,680435,St John the Baptist Elementary School,Caledon,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,724106,St. John XXIII Catholic Elementary School,Mississauga,1,2,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,806919,St. Joseph Secondary School,Mississauga,1,2,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,821381,St. Marcellinus Secondary School,Mississauga,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,750298,St Margaret of Scotland School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,822655,St. Marguerite d'Youville Secondary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,823953,St. Martin Secondary School,Mississauga,1,2,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,824950,St Mary Elementary School,Brampton,3,0,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,846473,St Pio of Pietrelcina Elementary School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,847933,St. Raphael School,Mississauga,2,1,0,3
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,848930,St Richard School,Mississauga,0,1,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,784979,St. Roch Catholic Secondary School,Brampton,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,850217,St. Sebastian Catholic Elementary School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,850403,St. Sofia Separate School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,854530,St. Thomas Aquinas Secondary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,858420,St Valentine Elementary School,Mississauga,1,0,0,1
2020-12-14,2020-12-15,Dufferin-Peel Catholic District School Board,706418,Venerable Michael McGivney Catholic Elementary School,Brampton,2,0,0,2
2020-12-14,2020-12-15,Durham Catholic District School Board,685984,All Saints Catholic Secondary School,Whitby,1,1,0,2
2020-12-14,2020-12-15,Durham Catholic District School Board,735060,Monsignor John Pereyma Catholic Secondary School,Oshawa,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,741310,Monsignor Paul Dwyer Catholic Secondary School,Oshawa,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,738050,Notre Dame Catholic High School,Ajax,2,0,0,2
2020-12-14,2020-12-15,Durham Catholic District School Board,777242,St Bernadette Catholic School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,791806,St. Francis de Sales Catholic School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,803057,St John Bosco Catholic School,Oshawa,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,811696,St Joseph Catholic School,Uxbridge,0,1,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,750435,St Kateri Tekakwitha Catholic School,Oshawa,2,0,0,2
2020-12-14,2020-12-15,Durham Catholic District School Board,835668,St Monica Catholic School,Pickering,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,840696,St Patrick Catholic School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham Catholic District School Board,858960,St Wilfrid Catholic School,Pickering,1,1,0,2
2020-12-14,2020-12-15,Durham District School Board,890855,Ajax High School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,042269,Bellwood Public School,Whitby,9,0,0,9
2020-12-14,2020-12-15,Durham District School Board,179554,Brooklin Village Public School,Whitby,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,082686,Captain Michael VandenBos Public School,Whitby,3,0,0,3
2020-12-14,2020-12-15,Durham District School Board,097110,Carruthers Creek Public School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,619779,Chris Hadfield Public School,Whitby,2,0,0,2
2020-12-14,2020-12-15,Durham District School Board,022128,Clara Hughes Public School,Oshawa,5,3,0,8
2020-12-14,2020-12-15,Durham District School Board,904392,Donald A Wilson Secondary School,Whitby,0,1,0,1
2020-12-14,2020-12-15,Durham District School Board,147915,Dr Roberta Bondar Public School,Ajax,3,0,0,3
2020-12-14,2020-12-15,Durham District School Board,148148,Dr S J Phillips Public School,Oshawa,0,1,0,1
2020-12-14,2020-12-15,Durham District School Board,905674,Dunbarton High School,Pickering,2,1,0,3
2020-12-14,2020-12-15,Durham District School Board,905585,Durham Alternative Secondary School,Oshawa,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,906565,Eastdale Collegiate and Vocational Institute,Oshawa,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,206253,Frenchman's Bay Public School,Pickering,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,640441,Glenholme/Grove School,Oshawa,4,0,0,4
2020-12-14,2020-12-15,Durham District School Board,244791,Harmony Heights Public School,Oshawa,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,918423,J. Clarke Richardson Collegiate Institute,Ajax,3,0,0,3
2020-12-14,2020-12-15,Durham District School Board,099872,Lakewoods Public School,Oshawa,2,0,0,2
2020-12-14,2020-12-15,Durham District School Board,450298,Norman G. Powers Public School,Oshawa,2,1,0,3
2020-12-14,2020-12-15,Durham District School Board,935310,Pickering High School,Ajax,4,0,0,4
2020-12-14,2020-12-15,Durham District School Board,451177,R H Cornish Public School,Scugog,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,531049,Sherwood Public School,Oshawa,0,1,0,1
2020-12-14,2020-12-15,Durham District School Board,941603,Sinclair Secondary School,Whitby,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,515523,Sir John A Macdonald Public School,Pickering,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,622044,Sir William Stephenson Public School,Whitby,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,543861,Sunset Heights Public School,Oshawa,0,1,0,1
2020-12-14,2020-12-15,Durham District School Board,551066,Terry Fox Public School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,569216,Valley View Public School,Pickering,2,0,0,2
2020-12-14,2020-12-15,Durham District School Board,570389,Vaughan Willard Public School,Pickering,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,092886,Vimy Ridge Public School,Ajax,2,0,0,2
2020-12-14,2020-12-15,Durham District School Board,598909,Westcreek Public School,Pickering,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,595535,Westney Heights Public School,Ajax,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,610704,William Dunbar Public School,Pickering,1,0,0,1
2020-12-14,2020-12-15,Durham District School Board,525960,Williamsburg Public School,Whitby,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,145602,Lakewood Elementary School,Norfolk County,2,0,0,2
2020-12-14,2020-12-15,Grand Erie District School Board,097314,Langton Public School,Norfolk County,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,898007,McKinnon Park Secondary School,Haldimand County,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,933490,Paris District High School,Brant,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,451304,Port Rowan Public School,Norfolk County,0,1,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,941557,Simcoe Composite School,Norfolk County,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,521760,St George-German Public School,Brant,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,403725,Teeterville Public School,Norfolk County,1,0,0,1
2020-12-14,2020-12-15,Grand Erie District School Board,001899,Waterford Public School,Norfolk County,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,001104,A V Graham Public School,Tecumseh,1,1,0,2
2020-12-14,2020-12-15,Greater Essex County District School Board,041947,Bellewood Elementary School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,098094,Centennial Central Public School,Lakeshore,0,1,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,095885,Central Public School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,362379,East Mersea Public School,Leamington,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,164690,Eastwood Public School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,334012,Essex Public School,Essex,2,0,0,2
2020-12-14,2020-12-15,Greater Essex County District School Board,201391,Forest Glade Public School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,211192,General Brock Public School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,922188,Leamington District Secondary School,Leamington,2,0,0,2
2020-12-14,2020-12-15,Greater Essex County District School Board,452734,Prince Andrew Public School,Lasalle,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,939218,Riverside Secondary School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,491764,Roseville Public School,Windsor,0,1,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,939765,Sandwich Secondary School,Lasalle,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,902299,Tecumseh Vista Academy- Secondary,Tecumseh,1,0,0,1
2020-12-14,2020-12-15,Greater Essex County District School Board,918806,Westview Freedom Academy Secondary School,Windsor,1,0,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,697125,Christ the King Catholic Secondary School,Halton Hills,1,0,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,761182,Corpus Christi Catholic Secondary School,Burlington,2,0,0,2
2020-12-14,2020-12-15,Halton Catholic District School Board,704300,Holy Trinity Catholic Secondary School,Oakville,0,1,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,687394,Lumen Christi Catholic Elementary School,Milton,2,0,0,2
2020-12-14,2020-12-15,Halton Catholic District School Board,768936,St. Andrew Catholic Elementary School,Oakville,1,0,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,772647,St. Anne Catholic Elementary School,Burlington,3,2,0,5
2020-12-14,2020-12-15,Halton Catholic District School Board,683661,St. Anthony of Padua Catholic Elementary School,Milton,0,1,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,681054,St. Benedict Catholic Elementary School,Milton,1,1,0,2
2020-12-14,2020-12-15,Halton Catholic District School Board,781436,St. Catherine of Alexandria Catholic Elementary School,Halton Hills,1,0,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,789232,St. Elizabeth Seton Catholic Elementary School,Burlington,1,0,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,798010,St. Ignatius of Loyola Catholic Secondary School,Oakville,1,0,0,1
2020-12-14,2020-12-15,Halton Catholic District School Board,680039,St. John Paul II Catholic Elementary School,Oakville,2,0,0,2
2020-12-14,2020-12-15,Halton Catholic District School Board,798827,St. Nicholas Catholic Elementary School,Oakville,1,1,0,2
2020-12-14,2020-12-15,Halton Catholic District School Board,794978,St. Scholastica Catholic Elementary School,Milton,3,0,0,3
2020-12-14,2020-12-15,Halton Catholic District School Board,856630,St. Timothy Catholic Elementary School,Burlington,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,000779,Abbey Lane Public School,Oakville,2,0,0,2
2020-12-14,2020-12-15,Halton District School Board,890987,Aldershot High School,Burlington,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,344051,Alton Village Public School,Burlington,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,251664,Anne J. Macarthur Public School,Milton,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,B66133,Board Site,Burlington,0,4,0,4
2020-12-14,2020-12-15,Halton District School Board,586248,Bruce Trail Public School,Milton,3,0,0,3
2020-12-14,2020-12-15,Halton District School Board,897353,Burlington Central High School,Burlington,3,0,0,3
2020-12-14,2020-12-15,Halton District School Board,411795,C H Norton Public School,Burlington,0,1,0,1
2020-12-14,2020-12-15,Halton District School Board,076970,Chris Hadfield Public School,Milton,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,967740,Craig Kielburger Secondary School,Milton,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,206474,Frontenac Public School,Burlington,0,1,0,1
2020-12-14,2020-12-15,Halton District School Board,901439,Garth Webb Secondary School,Oakville,1,1,0,2
2020-12-14,2020-12-15,Halton District School Board,912433,Georgetown District High School,Halton Hills,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,918300,Iroquois Ridge Secondary School,Oakville,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,223746,John William Boich Public School,Burlington,3,2,0,5
2020-12-14,2020-12-15,Halton District School Board,345229,Martin Street Public School,Milton,3,0,0,3
2020-12-14,2020-12-15,Halton District School Board,926736,Milton District High School,Milton,2,0,0,2
2020-12-14,2020-12-15,Halton District School Board,368857,Mohawk Gardens Public School,Burlington,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,376086,Montclair Public School,Oakville,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,928160,Nelson High School,Burlington,2,0,0,2
2020-12-14,2020-12-15,Halton District School Board,444022,Pine Grove Public School,Oakville,0,1,0,1
2020-12-14,2020-12-15,Halton District School Board,445193,Pineland Public School,Burlington,1,0,0,1
2020-12-14,2020-12-15,Halton District School Board,947539,Thomas A. Blakelock Secondary School,Oakville,0,1,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,689750,Bishop Ryan Catholic Secondary School,Hamilton,2,0,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,689386,Bishop Tonnos Catholic Secondary School,Hamilton,1,0,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,B67121,Board Site,Hamilton,0,1,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,695343,Cathedral High School,Hamilton,1,0,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,717053,Holy Name of Jesus Catholic Elementary School,Hamilton,3,0,0,3
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,819028,Immaculate Conception Catholic Elementary School,Hamilton,1,0,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,721972,Immaculate Heart of Mary Catholic Elementary School,Hamilton,0,2,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,742350,Our Lady of Mount Carmel Catholic Elementary School,Hamilton,0,1,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,748544,Our Lady of Peace Catholic Elementary School,Hamilton,2,0,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,694134,St. John Henry Newman Catholic Secondary School,Hamilton,2,0,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,814032,St. Joseph Catholic Elementary School,Hamilton,2,0,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,696196,St. Mark Catholic Elementary School,Hamilton,1,3,0,4
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,839779,St. Patrick Catholic Elementary School,Hamilton,2,0,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,733105,St. Teresa of Calcutta Catholic Elementary School,Hamilton,1,0,0,1
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,773786,St. Thérèse of Lisieux Catholic Elementary School,Hamilton,2,0,0,2
2020-12-14,2020-12-15,Hamilton-Wentworth Catholic District School Board,855685,St. Thomas More Catholic Secondary School,Hamilton,4,0,0,4
